,FIPS,State,County,Unreliable,Deaths,Years of Potential Life Lost Rate,95% CI - Low,95% CI - High,Quartile,YPLL Rate (AIAN),YPLL Rate (AIAN) 95% CI - Low,YPLL Rate (AIAN) 95% CI - High,YPLL Rate (AIAN) Unreliable,YPLL Rate (Asian),YPLL Rate (Asian) 95% CI - Low,YPLL Rate (Asian) 95% CI - High,YPLL Rate (Asian) Unreliable,YPLL Rate (Black),YPLL Rate (Black) 95% CI - Low,YPLL Rate (Black) 95% CI - High,YPLL Rate (Black) Unreliable,YPLL Rate (Hispanic),YPLL Rate (Hispanic) 95% CI - Low,YPLL Rate (Hispanic) 95% CI - High,YPLL Rate (Hispanic) Unreliable,YPLL Rate (White),YPLL Rate (White) 95% CI - Low,YPLL Rate (White) 95% CI - High,YPLL Rate (White) Unreliable,% Fair or Poor Health,95% CI - Low.1,95% CI - High.1,Quartile.1,Average Number of Physically Unhealthy Days,95% CI - Low.2,95% CI - High.2,Quartile.2,Average Number of Mentally Unhealthy Days,95% CI - Low.3,95% CI - High.3,Quartile.3,Unreliable.1,% Low Birthweight,95% CI - Low.4,95% CI - High.4,Quartile.4,% LBW (AIAN),% LBW (AIAN) 95% CI - Low,% LBW (AIAN) 95% CI - High,% LBW (Asian),% LBW (Asian) 95% CI - Low,% LBW (Asian) 95% CI - High,% LBW (Black),% LBW (Black) 95% CI - Low,% LBW (Black) 95% CI - High,% LBW (Hispanic),% LBW (Hispanic) 95% CI - Low,% LBW (Hispanic) 95% CI - High,% LBW (White),% LBW (White) 95% CI - Low,% LBW (White) 95% CI - High,% Adults Reporting Currently Smoking,95% CI - Low.5,95% CI - High.5,Quartile.5,% Adults with Obesity,95% CI - Low.6,95% CI - High.6,Quartile.6,Food Environment Index,Quartile.7,% Physically Inactive,95% CI - Low.7,95% CI - High.7,Quartile.8,% With Access to Exercise Opportunities,Quartile.9,% Excessive Drinking,95% CI - Low.8,95% CI - High.8,Quartile.10,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Driving Deaths with Alcohol Involvement,95% CI - Low.9,95% CI - High.9,Quartile.11,# Chlamydia Cases,Chlamydia Rate,Quartile.12,Teen Birth Rate,95% CI - Low.10,95% CI - High.10,Quartile.13,Teen Birth Rate (AIAN),Teen Birth Rate (AIAN) 95% CI - Low,Teen Birth Rate (AIAN) 95% CI - High,Teen Birth Rate (Asian),Teen Birth Rate (Asian) 95% CI - Low,Teen Birth Rate (Asian) 95% CI - High,Teen Birth Rate (Black),Teen Birth Rate (Black) 95% CI - Low,Teen Birth Rate (Black) 95% CI - High,Teen Birth Rate (Hispanic),Teen Birth Rate (Hispanic) 95% CI - Low,Teen Birth Rate (Hispanic) 95% CI - High,Teen Birth Rate (White),Teen Birth Rate (White) 95% CI - Low,Teen Birth Rate (White) 95% CI - High,# Uninsured,% Uninsured,95% CI - Low.11,95% CI - High.11,Quartile.14,# Primary Care Physicians,Primary Care Physicians Rate,Primary Care Physicians Ratio,Quartile.15,# Dentists,Dentist Rate,Dentist Ratio,Quartile.16,# Mental Health Providers,Mental Health Provider Rate,Mental Health Provider Ratio,Quartile.17,Preventable Hospitalization Rate,Quartile.18,Preventable Hosp. Rate (AIAN),Preventable Hosp. Rate (Asian),Preventable Hosp. Rate (Black),Preventable Hosp. Rate (Hispanic),Preventable Hosp. Rate (White),% with Annual Mammogram,Quartile.19,% Screened (AIAN),% Screened (Asian),% Screened (Black),% Screened (Hispanic),% Screened (White),% Vaccinated,Quartile.20,% Vaccinated (AIAN),% Vaccinated (Asian),% Vaccinated (Black),% Vaccinated (Hispanic),% Vaccinated (White),# Completed High School,Population,% Completed High School,95% CI - Low.12,95% CI - High.12,Quartile.21,# Some College,Population.1,% Some College,95% CI - Low.13,95% CI - High.13,Quartile.22,# Unemployed,Labor Force,% Unemployed,Quartile.23,% Children in Poverty,95% CI - Low.14,95% CI - High.14,Quartile.24,% Children in Poverty (AIAN),% Children in Poverty (Asian),% Children in Poverty (Black),% Children in Poverty (Hispanic),% Children in Poverty (White),80th Percentile Income,20th Percentile Income,Income Ratio,Quartile.25,# Children in Single-Parent Households,# Children in Households,% Children in Single-Parent Households,95% CI - Low.15,95% CI - High.15,Quartile.26,# Associations,Social Association Rate,Quartile.27,# Injury Deaths,Injury Death Rate,95% CI - Low.16,95% CI - High.16,Quartile.28,Injury Death Rate (AIAN),Injury Death Rate (AIAN) 95% CI - Low,Injury Death Rate (AIAN) 95% CI - High,Injury Death Rate (Asian),Injury Death Rate (Asian) 95% CI - Low,Injury Death Rate (Asian) 95% CI - High,Injury Death Rate (Black),Injury Death Rate (Black) 95% CI - Low,Injury Death Rate (Black) 95% CI - High,Injury Death Rate (Hispanic),Injury Death Rate (Hispanic) 95% CI - Low,Injury Death Rate (Hispanic) 95% CI - High,Injury Death Rate (White),Injury Death Rate (White) 95% CI - Low,Injury Death Rate (White) 95% CI - High,Average Daily PM2.5,Quartile.29,Presence of Water Violation,Quartile.30,% Severe Housing Problems,95% CI - Low.17,95% CI - High.17,Severe Housing Cost Burden,Severe Housing Cost Burden 95% CI - Low,Severe Housing Cost Burden 95% CI - High,Overcrowding,Overcrowding 95% CI - Low,Overcrowding 95% CI - High,Inadequate Facilities,Inadequate Facilities 95% CI - Low,Inadequate Facilities 95% CI - High,Quartile.31,% Drive Alone to Work,95% CI - Low.18,95% CI - High.18,Quartile.32,% Drive Alone (AIAN),% Drive Alone (AIAN) 95% CI - Low,% Drive Alone (AIAN) 95% CI - High,% Drive Alone (Asian),% Drive Alone (Asian) 95% CI - Low,% Drive Alone (Asian) 95% CI - High,% Drive Alone (Black),% Drive Alone (Black) 95% CI - Low,% Drive Alone (Black) 95% CI - High,% Drive Alone (Hispanic),% Drive Alone (Hispanic) 95% CI - Low,% Drive Alone (Hispanic) 95% CI - High,% Drive Alone (White),% Drive Alone (White) 95% CI - Low,% Drive Alone (White) 95% CI - High,# Workers who Drive Alone,% Long Commute - Drives Alone,95% CI - Low.19,95% CI - High.19,Quartile.33
2612,48091,Texas,Comal,,1819.0,6409.0,5924.0,6893.0,1.0,,,,,,,,,,,,,5256.0,4496.0,6016.0,,7145.0,6487.0,7803.0,,13.0,12.0,15.0,1.0,3.0,2.7,3.2,1.0,4.5,4.2,4.7,1.0,,8.0,7.0,8.0,2.0,,,,9.0,5.0,13.0,11.0,6.0,15.0,8.0,7.0,9.0,7.0,6.0,8.0,14.0,12.0,16.0,1.0,34.0,32.0,35.0,1.0,7.9,1.0,21.0,19.0,24.0,1.0,72.0,2.0,22.0,21.0,22.0,4.0,26.0,96.0,27.0,22.0,32.0,3.0,484.0,309.8,2.0,19.0,18.0,21.0,1.0,,,,,,,29.0,18.0,45.0,32.0,29.0,35.0,11.0,10.0,13.0,19248.0,14.0,13.0,16.0,1.0,108.0,66.0,1526:1,1.0,118.0,67.0,1483:1,1.0,272.0,155.0,643:1,1.0,2303.0,1.0,,,418.0,2513.0,2157.0,35.0,1.0,,17.0,28.0,30.0,36.0,48.0,1.0,,45.0,29.0,44.0,49.0,102549,109308,94,93.0,95.0,1.0,26187,37292,70,66.0,75.0,1.0,3576.0,79105.0,4.5,2.0,10.0,6.0,13.0,1.0,,,,14.0,3.0,164073.0,39985.0,4.1,1.0,4719.0,35308.0,13.0,11.0,16.0,1.0,153,9.3,3.0,482.0,65.0,59.0,70.0,1.0,,,,,,,,,,36.0,28.0,45.0,79.0,71.0,86.0,9.7,4.0,Yes,2.0,12,11.0,14.0,9,8,10,2,2,3,1,1,2,2.0,78,76.0,80.0,2.0,,,,78.0,56.0,100.0,84.0,72.0,96.0,79.0,75.0,82.0,74.0,71.0,77.0,72474,49,46.0,52.0,4.0
2613,48093,Texas,Comanche,,238.0,9193.0,7176.0,11210.0,3.0,,,,,,,,,,,,,9863.0,6655.0,14080.0,,8882.0,6461.0,11303.0,,17.0,15.0,19.0,2.0,3.7,3.4,4.0,2.0,4.9,4.6,5.2,2.0,,7.0,5.0,8.0,1.0,,,,,,,,,,7.0,5.0,10.0,6.0,4.0,8.0,19.0,16.0,21.0,2.0,35.0,33.0,37.0,1.0,7.1,2.0,26.0,24.0,29.0,2.0,,3.0,21.0,20.0,22.0,3.0,1.0,33.0,3.0,0.0,12.0,1.0,38.0,278.7,2.0,42.0,34.0,50.0,3.0,,,,,,,,,,51.0,39.0,65.0,34.0,25.0,45.0,2217.0,21.0,19.0,24.0,2.0,7.0,51.0,1964:1,2.0,4.0,29.0,3444:1,3.0,8.0,58.0,1722:1,3.0,3420.0,3.0,,,,4260.0,3066.0,30.0,2.0,,,,21.0,31.0,29.0,4.0,,,,26.0,30.0,8072,9436,86,83.0,88.0,2.0,1419,2737,52,43.0,61.0,3.0,276.0,6032.0,4.6,2.0,25.0,17.0,33.0,3.0,,,,33.0,11.0,107311.0,22395.0,4.8,3.0,500.0,3113.0,16.0,9.0,24.0,1.0,16,11.6,2.0,74.0,109.0,85.0,137.0,4.0,,,,,,,,,,104.0,64.0,161.0,114.0,85.0,148.0,7.9,2.0,Yes,2.0,12,8.0,15.0,7,4,10,4,2,6,1,0,3,1.0,83,80.0,86.0,3.0,,,,,,,,,,94.0,83.0,100.0,82.0,75.0,88.0,5874,29,23.0,34.0,2.0
2614,48095,Texas,Concho,x,,,,,2.0,,,,,,,,,,,,,,,,,,,,,21.0,19.0,24.0,3.0,4.1,3.8,4.4,3.0,4.9,4.7,5.2,3.0,x,8.0,4.0,12.0,2.0,,,,,,,,,,,,,,,,21.0,18.0,24.0,3.0,38.0,36.0,39.0,2.0,6.8,3.0,30.0,28.0,33.0,3.0,66.0,2.0,20.0,19.0,21.0,2.0,1.0,15.0,7.0,0.0,23.0,1.0,11.0,403.5,3.0,26.0,14.0,44.0,1.0,,,,,,,,,,,,,,,,425.0,21.0,18.0,24.0,2.0,1.0,35.0,2827:1,3.0,1.0,30.0,3341:1,3.0,1.0,30.0,3341:1,4.0,3267.0,3.0,,,,4943.0,1147.0,35.0,1.0,,,,38.0,35.0,42.0,2.0,,,,39.0,43.0,1884,2502,75,65.0,86.0,4.0,235,712,33,21.0,45.0,4.0,57.0,1350.0,4.2,1.0,26.0,17.0,35.0,3.0,,,,31.0,42.0,97042.0,22100.0,4.4,2.0,185.0,544.0,34.0,6.0,62.0,4.0,0,0.0,4.0,,,,,2.0,,,,,,,,,,,,,,,,7.2,1.0,Yes,2.0,11,6.0,16.0,7,0,13,2,0,5,4,0,8,1.0,85,83.0,87.0,4.0,,,,,,,,,,,,,,,,917,46,30.0,63.0,4.0
2615,48097,Texas,Cooke,,659.0,8637.0,7598.0,9676.0,2.0,,,,,,,,,,,,,5821.0,4077.0,8058.0,,9157.0,7870.0,10443.0,,16.0,14.0,18.0,1.0,3.6,3.2,3.9,1.0,5.1,4.8,5.4,3.0,,6.0,5.0,7.0,1.0,,,,,,,12.0,6.0,18.0,5.0,4.0,6.0,6.0,5.0,7.0,19.0,16.0,22.0,2.0,36.0,34.0,37.0,1.0,7.5,1.0,24.0,22.0,27.0,1.0,53.0,3.0,21.0,20.0,22.0,4.0,10.0,39.0,26.0,17.0,34.0,3.0,85.0,206.0,1.0,39.0,35.0,43.0,3.0,,,,,,,56.0,35.0,86.0,57.0,47.0,66.0,31.0,26.0,36.0,7447.0,23.0,20.0,25.0,3.0,13.0,31.0,3184:1,3.0,17.0,40.0,2485:1,2.0,26.0,62.0,1625:1,2.0,3347.0,3.0,,,4434.0,,3232.0,31.0,2.0,,,35.0,14.0,32.0,45.0,2.0,,44.0,38.0,28.0,46.0,24620,28011,88,86.0,90.0,1.0,5390,9576,56,50.0,63.0,2.0,976.0,19360.0,5.0,2.0,19.0,14.0,25.0,2.0,25.0,,81.0,47.0,17.0,126641.0,29936.0,4.2,2.0,2320.0,9737.0,24.0,17.0,30.0,2.0,40,9.7,3.0,163.0,81.0,68.0,93.0,2.0,,,,,,,,,,29.0,15.0,53.0,96.0,81.0,112.0,8.9,3.0,No,1.0,11,9.0,14.0,7,5,9,3,2,5,1,0,2,1.0,79,75.0,82.0,2.0,,,,,,,,,,70.0,61.0,79.0,81.0,77.0,85.0,19798,33,29.0,37.0,3.0
2616,48099,Texas,Coryell,,827.0,7310.0,6642.0,7977.0,1.0,,,,,,,,,6999.0,5475.0,8522.0,,5403.0,4133.0,6941.0,,8070.0,7134.0,9006.0,,18.0,16.0,19.0,2.0,3.8,3.5,4.0,2.0,5.3,5.1,5.5,4.0,,9.0,8.0,9.0,3.0,,,,10.0,7.0,14.0,13.0,11.0,16.0,7.0,6.0,9.0,8.0,7.0,9.0,20.0,18.0,22.0,3.0,36.0,35.0,38.0,1.0,5.2,4.0,27.0,25.0,29.0,2.0,56.0,3.0,21.0,20.0,22.0,3.0,14.0,50.0,28.0,21.0,36.0,3.0,368.0,484.5,4.0,29.0,27.0,32.0,2.0,,,,24.0,11.0,43.0,17.0,12.0,22.0,27.0,22.0,34.0,35.0,31.0,40.0,9142.0,16.0,14.0,19.0,1.0,13.0,17.0,5903:1,4.0,28.0,33.0,3008:1,3.0,52.0,62.0,1620:1,2.0,2429.0,1.0,,1534.0,2949.0,478.0,2517.0,34.0,1.0,,29.0,25.0,25.0,36.0,29.0,4.0,,25.0,21.0,29.0,30.0,46229,51851,89,88.0,90.0,1.0,16773,27182,62,58.0,66.0,1.0,1378.0,24346.0,5.7,3.0,18.0,12.0,23.0,1.0,6.0,17.0,15.0,18.0,10.0,102056.0,27483.0,3.7,1.0,4300.0,18518.0,23.0,19.0,27.0,2.0,52,6.8,4.0,224.0,59.0,52.0,67.0,1.0,,,,,,,37.0,24.0,55.0,34.0,22.0,51.0,75.0,63.0,86.0,8.9,3.0,Yes,2.0,12,11.0,14.0,9,8,11,3,2,4,1,0,1,2.0,74,71.0,76.0,1.0,,,,,,,77.0,69.0,84.0,74.0,69.0,79.0,73.0,69.0,77.0,33816,28,25.0,31.0,2.0
2617,48101,Texas,Cottle,x,,,,,2.0,,,,,,,,,,,,,,,,,,,,,23.0,21.0,25.0,4.0,4.5,4.1,4.8,4.0,5.3,5.1,5.6,4.0,,,,,2.0,,,,,,,,,,,,,,,,23.0,20.0,26.0,4.0,40.0,39.0,42.0,4.0,1.1,4.0,31.0,28.0,34.0,3.0,82.0,1.0,19.0,18.0,20.0,1.0,0.0,2.0,0.0,0.0,51.0,1.0,8.0,572.2,4.0,,,,2.0,,,,,,,,,,,,,,,,217.0,22.0,19.0,25.0,3.0,0.0,0.0,1363:0,4.0,0.0,0.0,1381:0,4.0,,,,2.0,1567.0,1.0,,,,,,22.0,4.0,,,,,,23.0,4.0,,,,27.0,24.0,865,1013,85,80.0,91.0,2.0,229,384,60,43.0,76.0,1.0,28.0,604.0,4.6,2.0,34.0,22.0,46.0,4.0,,,,44.0,27.0,101000.0,16380.0,6.2,4.0,196.0,437.0,45.0,23.0,66.0,4.0,3,22.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,6.5,1.0,No,1.0,12,3.0,22.0,9,0,20,3,0,8,0,0,3,2.0,68,58.0,77.0,1.0,,,,,,,,,,,,,,,,728,26,15.0,37.0,2.0
2618,48103,Texas,Crane,,65.0,7151.0,4981.0,9946.0,1.0,,,,,,,,,,,,,,,,,,,,,19.0,17.0,21.0,2.0,3.6,3.3,3.8,1.0,4.6,4.4,4.9,1.0,,9.0,6.0,11.0,4.0,,,,,,,,,,9.0,6.0,11.0,11.0,5.0,17.0,16.0,14.0,18.0,1.0,37.0,36.0,39.0,2.0,8.3,1.0,29.0,26.0,31.0,3.0,94.0,1.0,20.0,20.0,21.0,3.0,2.0,13.0,15.0,3.0,32.0,2.0,14.0,291.8,2.0,43.0,32.0,56.0,3.0,,,,,,,,,,,,,,,,981.0,24.0,21.0,27.0,3.0,2.0,42.0,2383:1,2.0,1.0,21.0,4680:1,3.0,,,,2.0,3076.0,2.0,,,,1705.0,1789.0,29.0,3.0,,,,29.0,29.0,14.0,4.0,,,,11.0,16.0,2178,2884,76,66.0,85.0,4.0,449,1228,37,24.0,49.0,4.0,156.0,1626.0,9.6,4.0,18.0,12.0,24.0,1.0,,,,,,118761.0,23740.0,5.0,3.0,84.0,1432.0,6.0,0.0,12.0,1.0,4,8.4,3.0,19.0,79.0,48.0,124.0,2.0,,,,,,,,,,,,,,,,7.1,1.0,No,1.0,13,7.0,19.0,6,1,12,5,1,10,2,0,4,2.0,83,75.0,91.0,3.0,,,,,,,,,,,,,,,,2027,43,29.0,57.0,4.0
2619,48105,Texas,Crockett,,69.0,12931.0,8592.0,18689.0,4.0,,,,,,,,,,,,,,,,,,,,,22.0,20.0,24.0,4.0,3.9,3.6,4.1,2.0,4.7,4.4,4.9,1.0,,9.0,6.0,12.0,4.0,,,,,,,,,,,,,,,,18.0,16.0,20.0,2.0,39.0,37.0,40.0,3.0,7.6,1.0,33.0,30.0,35.0,4.0,90.0,1.0,19.0,18.0,20.0,2.0,3.0,28.0,11.0,3.0,22.0,1.0,9.0,259.8,2.0,70.0,53.0,90.0,4.0,,,,,,,,,,,,,,,,729.0,26.0,22.0,29.0,4.0,2.0,57.0,1757:1,1.0,1.0,33.0,3068:1,3.0,,,,2.0,2215.0,1.0,,,,1899.0,2707.0,22.0,4.0,,,,16.0,29.0,18.0,4.0,,,,17.0,18.0,1775,2228,80,76.0,84.0,3.0,336,780,43,23.0,63.0,4.0,99.0,1467.0,6.7,4.0,22.0,14.0,30.0,2.0,,,,,,95989.0,30389.0,3.2,1.0,159.0,610.0,26.0,7.0,45.0,3.0,5,14.2,1.0,17.0,96.0,56.0,154.0,4.0,,,,,,,,,,,,,,,,7.2,1.0,No,1.0,16,5.0,27.0,10,1,19,7,0,14,0,0,2,3.0,80,64.0,96.0,2.0,,,,,,,,,,,,,,,,1568,32,15.0,49.0,3.0
2620,48107,Texas,Crosby,,126.0,11008.0,8126.0,13889.0,4.0,,,,,,,,,,,,,,,,,,,,,24.0,21.0,26.0,4.0,4.2,4.0,4.6,4.0,4.9,4.7,5.2,3.0,,9.0,7.0,12.0,4.0,,,,,,,,,,,,,,,,20.0,18.0,22.0,3.0,40.0,38.0,41.0,3.0,7.4,2.0,33.0,30.0,36.0,4.0,20.0,4.0,18.0,18.0,19.0,1.0,1.0,10.0,10.0,1.0,30.0,1.0,28.0,488.1,4.0,48.0,38.0,61.0,4.0,,,,,,,,,,57.0,43.0,74.0,32.0,17.0,54.0,1028.0,23.0,20.0,26.0,3.0,2.0,36.0,2784:1,3.0,,,,2.0,1.0,20.0,5106:1,4.0,672.0,1.0,,,,,,27.0,3.0,,,,19.0,29.0,47.0,1.0,,,,35.0,51.0,2662,3450,77,73.0,82.0,4.0,529,1312,40,31.0,49.0,4.0,133.0,2376.0,5.6,3.0,37.0,25.0,48.0,4.0,,,,41.0,32.0,84577.0,20753.0,4.1,1.0,511.0,1352.0,38.0,26.0,50.0,4.0,6,10.8,2.0,28.0,97.0,64.0,140.0,4.0,,,,,,,,,,80.0,43.0,137.0,121.0,66.0,203.0,6.6,1.0,No,1.0,14,10.0,18.0,6,2,10,7,4,10,1,0,3,3.0,79,74.0,83.0,2.0,,,,,,,,,,77.0,66.0,89.0,76.0,53.0,98.0,2344,45,37.0,54.0,4.0
2621,48109,Texas,Culberson,x,,,,,2.0,,,,,,,,,,,,,,,,,,,,,29.0,26.0,32.0,4.0,4.7,4.3,5.1,4.0,4.8,4.5,5.0,2.0,x,8.0,4.0,11.0,2.0,,,,,,,,,,,,,,,,22.0,19.0,24.0,4.0,45.0,43.0,46.0,4.0,6.4,3.0,39.0,36.0,43.0,4.0,94.0,1.0,17.0,16.0,18.0,1.0,6.0,21.0,29.0,17.0,41.0,3.0,5.0,230.3,2.0,77.0,54.0,108.0,4.0,,,,,,,,,,,,,,,,493.0,30.0,26.0,33.0,4.0,1.0,47.0,2149:1,2.0,0.0,0.0,2193:0,4.0,,,,2.0,3252.0,2.0,,,,,,17.0,4.0,,,,17.0,17.0,18.0,4.0,,,,16.0,28.0,973,1527,64,52.0,76.0,4.0,214,524,41,13.0,68.0,4.0,51.0,1066.0,4.8,2.0,30.0,20.0,40.0,4.0,,,,,,70050.0,15050.0,4.7,3.0,326.0,546.0,60.0,19.0,100.0,4.0,0,0.0,4.0,14.0,128.0,70.0,214.0,4.0,,,,,,,,,,,,,,,,5.3,1.0,No,1.0,15,7.0,22.0,7,0,16,8,0,15,0,0,4,3.0,97,92.0,100.0,4.0,,,,,,,,,,,,,,,,735,30,2.0,57.0,2.0
2622,48111,Texas,Dallam,,107.0,12404.0,9409.0,15400.0,4.0,,,,,,,,,,,,,9461.0,6122.0,13966.0,,14314.0,9913.0,20003.0,,25.0,22.0,27.0,4.0,4.5,4.2,4.8,4.0,5.1,4.8,5.3,3.0,,6.0,5.0,8.0,1.0,,,,,,,,,,6.0,4.0,8.0,7.0,4.0,9.0,23.0,20.0,26.0,4.0,39.0,38.0,41.0,3.0,6.6,3.0,33.0,31.0,36.0,4.0,65.0,2.0,19.0,18.0,19.0,1.0,1.0,13.0,8.0,0.0,25.0,1.0,24.0,329.4,3.0,68.0,56.0,80.0,4.0,,,,,,,,,,83.0,65.0,104.0,43.0,30.0,61.0,2054.0,33.0,29.0,37.0,4.0,5.0,69.0,1455:1,1.0,2.0,28.0,3586:1,3.0,3.0,42.0,2391:1,3.0,2560.0,1.0,,,,,,26.0,3.0,,,,18.0,28.0,30.0,4.0,,,,30.0,30.0,3067,4359,70,60.0,80.0,4.0,1018,1940,52,36.0,69.0,3.0,100.0,3803.0,2.6,1.0,16.0,11.0,22.0,1.0,,,,18.0,36.0,98490.0,33147.0,3.0,1.0,215.0,2330.0,9.0,0.0,20.0,1.0,10,13.7,1.0,40.0,111.0,79.0,151.0,4.0,,,,,,,,,,59.0,29.0,109.0,146.0,95.0,214.0,5.2,1.0,Yes,2.0,10,5.0,15.0,5,1,9,5,0,9,1,0,3,1.0,74,62.0,86.0,1.0,,,,,,,,,,68.0,47.0,88.0,89.0,83.0,95.0,3550,17,9.0,24.0,1.0
2623,48113,Texas,Dallas,,28631.0,7276.0,7163.0,7388.0,1.0,4492.0,3209.0,6117.0,,3447.0,3126.0,3769.0,,11518.0,11217.0,11819.0,,5464.0,5312.0,5616.0,,7001.0,6787.0,7215.0,,19.0,17.0,21.0,2.0,3.5,3.3,3.8,1.0,4.9,4.6,5.1,2.0,,9.0,8.0,9.0,3.0,6.0,4.0,8.0,9.0,9.0,10.0,13.0,13.0,14.0,7.0,7.0,7.0,7.0,6.0,7.0,16.0,14.0,18.0,1.0,36.0,35.0,37.0,1.0,7.2,2.0,28.0,26.0,31.0,3.0,97.0,1.0,19.0,18.0,19.0,1.0,443.0,1492.0,30.0,28.0,31.0,4.0,18623.0,706.6,4.0,33.0,33.0,34.0,2.0,10.0,6.0,16.0,6.0,5.0,7.0,35.0,34.0,35.0,42.0,41.0,42.0,14.0,13.0,15.0,514582.0,23.0,22.0,23.0,3.0,1879.0,71.0,1403:1,1.0,2416.0,93.0,1070:1,1.0,4910.0,190.0,527:1,1.0,3165.0,2.0,10918.0,1900.0,5699.0,3067.0,2403.0,37.0,1.0,29.0,28.0,36.0,25.0,40.0,55.0,1.0,56.0,58.0,40.0,44.0,60.0,1354334,1677755,81,80.0,81.0,3.0,481160,786545,61,60.0,62.0,1.0,76579.0,1372277.0,5.6,3.0,20.0,18.0,23.0,2.0,12.0,11.0,27.0,25.0,8.0,129726.0,29419.0,4.4,2.0,208063.0,678831.0,31.0,30.0,32.0,4.0,1989,7.5,3.0,7932.0,61.0,59.0,62.0,1.0,52.0,33.0,78.0,23.0,20.0,26.0,80.0,77.0,83.0,39.0,37.0,41.0,83.0,80.0,86.0,9.6,4.0,No,1.0,21,20.0,21.0,15,14,15,7,6,7,1,1,1,4.0,74,74.0,75.0,1.0,75.0,68.0,82.0,74.0,73.0,76.0,77.0,76.0,78.0,76.0,75.0,77.0,80.0,80.0,81.0,1281466,43,42.0,44.0,4.0
2624,48115,Texas,Dawson,,220.0,11525.0,9447.0,13603.0,4.0,,,,,,,,,,,,,11728.0,9052.0,14403.0,,12035.0,8335.0,16818.0,,27.0,24.0,29.0,4.0,4.6,4.3,4.9,4.0,4.8,4.6,5.1,2.0,,11.0,9.0,12.0,4.0,,,,,,,,,,11.0,9.0,13.0,9.0,6.0,12.0,22.0,20.0,24.0,4.0,42.0,41.0,44.0,4.0,5.3,4.0,36.0,33.0,39.0,4.0,69.0,2.0,18.0,17.0,19.0,1.0,1.0,13.0,8.0,0.0,25.0,1.0,44.0,345.7,3.0,62.0,53.0,72.0,4.0,,,,,,,,,,71.0,59.0,82.0,40.0,26.0,58.0,2171.0,23.0,20.0,26.0,3.0,5.0,39.0,2595:1,3.0,6.0,48.0,2069:1,2.0,1.0,8.0,12413:1,4.0,3910.0,4.0,,,7689.0,4635.0,2608.0,20.0,4.0,,,,14.0,24.0,32.0,4.0,,,16.0,27.0,34.0,5521,7793,71,67.0,75.0,4.0,1322,3437,38,,,4.0,322.0,4598.0,7.0,4.0,28.0,19.0,37.0,4.0,,,42.0,30.0,26.0,93342.0,16916.0,5.5,4.0,1168.0,3210.0,36.0,24.0,49.0,4.0,18,13.9,1.0,54.0,84.0,63.0,110.0,3.0,,,,,,,,,,59.0,37.0,90.0,115.0,75.0,168.0,7.1,1.0,Yes,2.0,19,14.0,23.0,12,8,16,5,3,8,2,0,4,4.0,77,72.0,82.0,1.0,,,,,,,,,,75.0,66.0,84.0,81.0,74.0,88.0,4174,26,19.0,33.0,2.0
2625,48117,Texas,Deaf Smith,,232.0,8332.0,6866.0,9798.0,2.0,,,,,,,,,,,,,,,,,,,,,24.0,22.0,27.0,4.0,4.2,3.8,4.5,4.0,4.8,4.5,5.1,2.0,,7.0,6.0,8.0,1.0,,,,,,,,,,7.0,6.0,8.0,7.0,4.0,10.0,19.0,16.0,21.0,2.0,40.0,39.0,42.0,4.0,7.9,1.0,35.0,32.0,37.0,4.0,80.0,1.0,18.0,17.0,19.0,1.0,1.0,19.0,5.0,0.0,19.0,1.0,98.0,528.4,4.0,68.0,61.0,75.0,4.0,,,,,,,,,,78.0,69.0,86.0,28.0,18.0,42.0,4339.0,28.0,25.0,31.0,4.0,2.0,11.0,9139:1,4.0,7.0,38.0,2618:1,2.0,2.0,11.0,9165:1,4.0,3015.0,2.0,,,,2958.0,2473.0,27.0,3.0,,,,21.0,33.0,34.0,4.0,,,,25.0,40.0,8126,10946,74,71.0,78.0,4.0,1808,4676,39,31.0,46.0,4.0,320.0,8749.0,3.7,1.0,24.0,17.0,31.0,3.0,,,,24.0,11.0,104769.0,26391.0,4.0,1.0,1410.0,5836.0,24.0,15.0,33.0,2.0,16,8.8,3.0,58.0,62.0,47.0,80.0,1.0,,,,,,,,,,47.0,32.0,66.0,110.0,71.0,163.0,5.8,1.0,No,1.0,15,11.0,18.0,9,6,12,4,2,6,2,0,3,3.0,82,77.0,87.0,3.0,,,,,,,,,,86.0,80.0,92.0,87.0,82.0,93.0,8376,14,10.0,18.0,1.0
